시점,죄종별(1),죄종별(2),범죄발생지별(1),범죄발생지별(2),데이터
2012,계,소계,광주시,광주시,67513
2012,계,소계,대전시,대전시,45073
2012,계,소계,울산시,울산시,38716
2012,계,소계,경기도,고양시,28248
2012,계,소계,경기도,광명시,8442
2012,계,소계,경기도,구리시,7851
2012,계,소계,경기도,군포시,7652
2012,계,소계,경기도,남양주시,14262
2012,계,소계,경기도,부천시,35196
2012,계,소계,경기도,성남시,30465
2012,계,소계,경기도,수원시,38097
2012,계,소계,경기도,시흥시,16666
2012,계,소계,경기도,안산시,25968
2012,계,소계,경기도,안양시,17627
2012,계,소계,경기도,용인시,19559
2012,계,소계,경기도,의정부시,14971
2012,계,소계,경기도,이천시,7292
2012,계,소계,경기도,파주시,12040
2012,계,소계,경기도,평택시,18230
2012,계,소계,강원도,강릉시,8984
2012,계,소계,강원도,원주시,15704
2012,계,소계,강원도,춘천시,10936
2012,계,소계,충청북도,제천시,4584
2012,계,소계,충청북도,청주시,21854
2012,계,소계,충청북도,충주시,7458
2012,계,소계,충청남도,논산시,3582
2012,계,소계,충청남도,서산시,5864
2012,계,소계,충청남도,아산시,7767
2012,계,소계,충청남도,천안시,23060
2012,계,소계,전라북도,군산시,14078
2012,계,소계,전라북도,익산시,12611
2012,계,소계,전라북도,전주시,22584
2012,계,소계,전라북도,정읍시,3566
2012,계,소계,전라남도,목포시,11786
2012,계,소계,전라남도,순천시,10654
2012,계,소계,전라남도,여수시,12704
2012,계,소계,경상북도,경산시,8766
2012,계,소계,경상북도,경주시,11304
2012,계,소계,경상북도,구미시,17847
2012,계,소계,경상북도,김천시,4195
2012,계,소계,경상북도,안동시,6150
2012,계,소계,경상북도,포항시,19720
2012,계,소계,경상남도,거제시,10104
2012,계,소계,경상남도,김해시,19616
2012,계,소계,경상남도,마산시,1953
2012,계,소계,경상남도,양산시,9273
2012,계,소계,경상남도,진주시,11991
2012,계,소계,경상남도,창원시,33757
2012,계,소계,제주특별자치도,제주시,29045
2012,계,소계,기타도시,기타도시,144465
2012,계,소계,도시이외,도시이외,124580
2012,지능범죄,소계,합계,합계,295101
2012,지능범죄,소계,서울시,서울시,72333
2012,지능범죄,소계,부산시,부산시,25502
2012,지능범죄,소계,대구시,대구시,12859
2012,지능범죄,소계,인천시,인천시,14059
2012,지능범죄,소계,광주시,광주시,8980
2012,지능범죄,소계,대전시,대전시,8243
2012,지능범죄,소계,울산시,울산시,5283
2012,지능범죄,소계,경기도,고양시,4606
2012,지능범죄,소계,경기도,광명시,1355
2012,지능범죄,소계,경기도,구리시,1393
2012,지능범죄,소계,경기도,군포시,1423
2012,지능범죄,소계,경기도,남양주시,2164
2012,지능범죄,소계,경기도,부천시,5974
2012,지능범죄,소계,경기도,성남시,4908
2012,지능범죄,소계,경기도,수원시,5900
2012,지능범죄,소계,경기도,시흥시,2362
2012,지능범죄,소계,경기도,안산시,4152
2012,지능범죄,소계,경기도,안양시,2673
2012,지능범죄,소계,경기도,용인시,3119
2012,지능범죄,소계,경기도,의정부시,2808
2012,지능범죄,소계,경기도,이천시,1022
2012,지능범죄,소계,경기도,파주시,2370
2012,지능범죄,소계,경기도,평택시,2389
2012,지능범죄,소계,강원도,강릉시,1174
2012,지능범죄,소계,강원도,원주시,2042
2012,지능범죄,소계,강원도,춘천시,1124
2012,지능범죄,소계,충청북도,제천시,666
2012,지능범죄,소계,충청북도,청주시,2687
2012,지능범죄,소계,충청북도,충주시,1146
2012,지능범죄,소계,충청남도,논산시,570
2012,지능범죄,소계,충청남도,서산시,1395
2012,지능범죄,소계,충청남도,아산시,1299
2012,지능범죄,소계,충청남도,천안시,3263
2012,지능범죄,소계,전라북도,군산시,3262
2012,지능범죄,소계,전라북도,익산시,1225
2012,지능범죄,소계,전라북도,전주시,2741
2012,지능범죄,소계,전라북도,정읍시,513
2012,지능범죄,소계,전라남도,목포시,1916
2012,지능범죄,소계,전라남도,순천시,1345
2012,지능범죄,소계,전라남도,여수시,1406
2012,지능범죄,소계,경상북도,경산시,1205
2012,지능범죄,소계,경상북도,경주시,1501
2012,지능범죄,소계,경상북도,구미시,2842
2012,지능범죄,소계,경상북도,김천시,544
2012,지능범죄,소계,경상북도,안동시,984
2012,지능범죄,소계,경상북도,포항시,2356
2012,지능범죄,소계,경상남도,거제시,1716
2012,지능범죄,소계,경상남도,김해시,2723
2012,지능범죄,소계,경상남도,마산시,325
2012,지능범죄,소계,경상남도,양산시,1269
2012,지능범죄,소계,경상남도,진주시,1574
2012,지능범죄,소계,경상남도,창원시,5446
2012,지능범죄,소계,제주특별자치도,제주시,4211
2012,지능범죄,소계,기타도시,기타도시,22666
2012,지능범죄,소계,도시이외,도시이외,22088
2012,지능범죄,직무유기,합계,합계,496
2012,지능범죄,직무유기,서울시,서울시,119
2012,지능범죄,직무유기,부산시,부산시,35
2012,지능범죄,직무유기,대구시,대구시,16
2012,지능범죄,직무유기,인천시,인천시,7
2012,지능범죄,직무유기,광주시,광주시,15
2012,지능범죄,직무유기,대전시,대전시,11
2012,지능범죄,직무유기,울산시,울산시,6
2012,지능범죄,직무유기,경기도,고양시,8
2012,지능범죄,직무유기,경기도,구리시,3
2012,지능범죄,직무유기,경기도,남양주시,8
2012,지능범죄,직무유기,경기도,부천시,6
2012,지능범죄,직무유기,경기도,성남시,11
2012,지능범죄,직무유기,경기도,수원시,6
2012,지능범죄,직무유기,경기도,시흥시,1
2012,지능범죄,직무유기,경기도,안산시,9
2012,지능범죄,직무유기,경기도,안양시,3
2012,지능범죄,직무유기,경기도,용인시,1
2012,지능범죄,직무유기,경기도,의정부시,4
2012,지능범죄,직무유기,경기도,이천시,1
2012,지능범죄,직무유기,경기도,파주시,2
2012,지능범죄,직무유기,경기도,평택시,1
2012,지능범죄,직무유기,강원도,강릉시,10
2012,지능범죄,직무유기,강원도,원주시,5
2012,지능범죄,직무유기,강원도,춘천시,6
2012,지능범죄,직무유기,충청북도,제천시,2
2012,지능범죄,직무유기,충청북도,청주시,12
2012,지능범죄,직무유기,충청남도,논산시,1
2012,지능범죄,직무유기,충청남도,서산시,1
2012,지능범죄,직무유기,충청남도,아산시,2
2012,지능범죄,직무유기,충청남도,천안시,5
2012,지능범죄,직무유기,전라북도,군산시,1
2012,지능범죄,직무유기,전라북도,익산시,3
2012,지능범죄,직무유기,전라북도,전주시,8
2012,지능범죄,직무유기,전라북도,정읍시,5
2012,지능범죄,직무유기,전라남도,목포시,1
2012,지능범죄,직무유기,전라남도,순천시,1
2012,지능범죄,직무유기,전라남도,여수시,2
2012,지능범죄,직무유기,경상북도,경산시,1
2012,지능범죄,직무유기,경상북도,경주시,3
2012,지능범죄,직무유기,경상북도,안동시,1
2012,지능범죄,직무유기,경상북도,포항시,2
2012,지능범죄,직무유기,경상남도,거제시,2
2012,지능범죄,직무유기,경상남도,김해시,2
2012,지능범죄,직무유기,경상남도,양산시,3
2012,지능범죄,직무유기,경상남도,진주시,3
2012,지능범죄,직무유기,경상남도,창원시,5
2012,지능범죄,직무유기,제주특별자치도,제주시,6
2012,지능범죄,직무유기,기타도시,기타도시,51
2012,지능범죄,직무유기,도시이외,도시이외,79
2012,지능범죄,직권남용,합계,합계,276
2012,지능범죄,직권남용,서울시,서울시,77
2012,지능범죄,직권남용,부산시,부산시,20
2012,지능범죄,직권남용,대구시,대구시,7
2012,지능범죄,직권남용,인천시,인천시,5
2012,지능범죄,직권남용,광주시,광주시,6
2012,지능범죄,직권남용,대전시,대전시,10
2012,지능범죄,직권남용,울산시,울산시,7
2012,지능범죄,직권남용,경기도,고양시,5
2012,지능범죄,직권남용,경기도,광명시,1
2012,지능범죄,직권남용,경기도,구리시,2
2012,지능범죄,직권남용,경기도,군포시,1
2012,지능범죄,직권남용,경기도,남양주시,1
2012,지능범죄,직권남용,경기도,부천시,3
2012,지능범죄,직권남용,경기도,성남시,6
2012,지능범죄,직권남용,경기도,수원시,12
2012,지능범죄,직권남용,경기도,안산시,2
2012,지능범죄,직권남용,경기도,안양시,4
2012,지능범죄,직권남용,경기도,용인시,3
2012,지능범죄,직권남용,경기도,의정부시,2
2012,지능범죄,직권남용,경기도,파주시,2
2012,지능범죄,직권남용,경기도,평택시,5
2012,지능범죄,직권남용,강원도,강릉시,3
2012,지능범죄,직권남용,강원도,춘천시,3
2012,지능범죄,직권남용,충청북도,청주시,4
2012,지능범죄,직권남용,충청북도,충주시,1
2012,지능범죄,직권남용,충청남도,아산시,2
2012,지능범죄,직권남용,충청남도,천안시,3
2012,지능범죄,직권남용,전라북도,군산시,1
2012,지능범죄,직권남용,전라북도,익산시,1
2012,지능범죄,직권남용,전라북도,정읍시,1
2012,지능범죄,직권남용,전라남도,순천시,2
2012,지능범죄,직권남용,전라남도,여수시,2
2012,지능범죄,직권남용,경상북도,구미시,1
2012,지능범죄,직권남용,경상북도,안동시,1
2012,지능범죄,직권남용,경상북도,포항시,2
2012,지능범죄,직권남용,경상남도,김해시,3
2012,지능범죄,직권남용,경상남도,마산시,1
2012,지능범죄,직권남용,경상남도,진주시,4
2012,지능범죄,직권남용,경상남도,창원시,4
2012,지능범죄,직권남용,제주특별자치도,제주시,6
2012,지능범죄,직권남용,기타도시,기타도시,23
2012,지능범죄,직권남용,도시이외,도시이외,27
2012,지능범죄,증수뢰,합계,합계,357
2012,지능범죄,증수뢰,서울시,서울시,72
2012,지능범죄,증수뢰,부산시,부산시,13
2012,지능범죄,증수뢰,대구시,대구시,9
2012,지능범죄,증수뢰,인천시,인천시,8
2012,지능범죄,증수뢰,광주시,광주시,13
2012,지능범죄,증수뢰,대전시,대전시,10
2012,지능범죄,증수뢰,울산시,울산시,19
2012,지능범죄,증수뢰,경기도,고양시,3
2012,지능범죄,증수뢰,경기도,광명시,1
2012,지능범죄,증수뢰,경기도,구리시,3
2012,지능범죄,증수뢰,경기도,군포시,1
2012,지능범죄,증수뢰,경기도,남양주시,1
2012,지능범죄,증수뢰,경기도,부천시,2
2012,지능범죄,증수뢰,경기도,성남시,5
2012,지능범죄,증수뢰,경기도,수원시,4
2012,지능범죄,증수뢰,경기도,시흥시,2
2012,지능범죄,증수뢰,경기도,안양시,5
2012,지능범죄,증수뢰,경기도,용인시,7
2012,지능범죄,증수뢰,경기도,의정부시,4
2012,지능범죄,증수뢰,경기도,파주시,1
2012,지능범죄,증수뢰,경기도,평택시,4
2012,지능범죄,증수뢰,강원도,원주시,2
2012,지능범죄,증수뢰,강원도,춘천시,1
2012,지능범죄,증수뢰,충청북도,청주시,6
2012,지능범죄,증수뢰,충청남도,서산시,1
2012,지능범죄,증수뢰,충청남도,아산시,1
2012,지능범죄,증수뢰,전라북도,전주시,5
2012,지능범죄,증수뢰,전라남도,목포시,3
2012,지능범죄,증수뢰,전라남도,여수시,4
2012,지능범죄,증수뢰,경상북도,경주시,1
2012,지능범죄,증수뢰,경상북도,김천시,1
2012,지능범죄,증수뢰,경상북도,안동시,2
2012,지능범죄,증수뢰,경상남도,거제시,2
2012,지능범죄,증수뢰,경상남도,김해시,3
2012,지능범죄,증수뢰,경상남도,진주시,4
2012,지능범죄,증수뢰,경상남도,창원시,3
2012,지능범죄,증수뢰,제주특별자치도,제주시,2
2012,지능범죄,증수뢰,기타도시,기타도시,33
2012,지능범죄,증수뢰,도시이외,도시이외,96
2012,지능범죄,통화,합계,합계,8203
2012,지능범죄,통화,서울시,서울시,3963
2012,지능범죄,통화,부산시,부산시,209
2012,지능범죄,통화,대구시,대구시,285
2012,지능범죄,통화,인천시,인천시,519
2012,지능범죄,통화,광주시,광주시,96
2012,지능범죄,통화,대전시,대전시,190
2012,지능범죄,통화,울산시,울산시,46
2012,지능범죄,통화,경기도,고양시,147
2012,지능범죄,통화,경기도,광명시,63
2012,지능범죄,통화,경기도,구리시,87
2012,지능범죄,통화,경기도,군포시,37
2012,지능범죄,통화,경기도,남양주시,107
2012,지능범죄,통화,경기도,부천시,173
2012,지능범죄,통화,경기도,성남시,211
2012,지능범죄,통화,경기도,수원시,254
2012,지능범죄,통화,경기도,시흥시,8
2012,지능범죄,통화,경기도,안산시,49
2012,지능범죄,통화,경기도,안양시,164
2012,지능범죄,통화,경기도,용인시,79
2012,지능범죄,통화,경기도,의정부시,113
2012,지능범죄,통화,경기도,이천시,20
2012,지능범죄,통화,경기도,파주시,80
2012,지능범죄,통화,경기도,평택시,75
2012,지능범죄,통화,강원도,강릉시,38
2012,지능범죄,통화,강원도,원주시,29
2012,지능범죄,통화,강원도,춘천시,63
2012,지능범죄,통화,충청북도,제천시,8
2012,지능범죄,통화,충청북도,청주시,78
2012,지능범죄,통화,충청북도,충주시,30
2012,지능범죄,통화,충청남도,논산시,4
2012,지능범죄,통화,충청남도,서산시,12
2012,지능범죄,통화,충청남도,아산시,14
2012,지능범죄,통화,충청남도,천안시,37
2012,지능범죄,통화,전라북도,군산시,11
2012,지능범죄,통화,전라북도,전주시,41
2012,지능범죄,통화,전라남도,목포시,32
2012,지능범죄,통화,전라남도,순천시,9
