시점,범죄발생장소별(1),죄종별(1),죄종별(2),데이터
2015,기타교통수단내,강력범죄,강제추행,793
2015,기타교통수단내,강력범죄,기타 강간·강제추행등,9
2015,기타교통수단내,폭력범죄,상해,246
2015,기타교통수단내,폭력범죄,폭행,1108
2015,기타교통수단내,폭력범죄,체포·감금,56
2015,기타교통수단내,폭력범죄,협박,43
2015,기타교통수단내,폭력범죄,약취·유인,5
2015,기타교통수단내,폭력범죄,폭력행위등,86
2015,기타교통수단내,폭력범죄,공갈,12
2015,기타교통수단내,폭력범죄,손괴,65
2015,기타교통수단내,지능범죄,소계,1865
2015,기타교통수단내,지능범죄,직권남용,3
2015,기타교통수단내,지능범죄,증수뢰,5
2015,기타교통수단내,지능범죄,통화,7
2015,기타교통수단내,지능범죄,문서·인장,9
2015,기타교통수단내,지능범죄,사기,508
2015,기타교통수단내,지능범죄,횡령,1332
2015,기타교통수단내,지능범죄,배임,1
2015,기타교통수단내,풍속범죄,성풍속범죄,348
2015,흥행장,계,소계,1432
2015,흥행장,강력범죄,강간,1
2015,흥행장,강력범죄,강제추행,51
2015,흥행장,강력범죄,기타 강간·강제추행등,1
2015,흥행장,폭력범죄,상해,31
2015,흥행장,폭력범죄,폭행,79
2015,흥행장,폭력범죄,체포·감금,3
2015,흥행장,폭력범죄,협박,5
2015,흥행장,폭력범죄,폭력행위등,15
2015,흥행장,폭력범죄,공갈,6
2015,흥행장,폭력범죄,손괴,27
2015,흥행장,지능범죄,소계,247
2015,흥행장,지능범죄,직무유기,3
2015,흥행장,지능범죄,직권남용,2
2015,흥행장,지능범죄,증수뢰,1
2015,흥행장,지능범죄,통화,2
2015,흥행장,지능범죄,문서·인장,38
2015,흥행장,지능범죄,사기,111
2015,흥행장,지능범죄,횡령,86
2015,흥행장,지능범죄,배임,4
2015,흥행장,풍속범죄,성풍속범죄,12
2015,흥행장,풍속범죄,도박범죄,42
2015,유원지,계,소계,5989
2015,유원지,강력범죄,살인기수,2
2015,유원지,강력범죄,살인미수등,7
2015,유원지,강력범죄,강도,7
2015,유원지,강력범죄,강간,30
2015,유원지,강력범죄,유사강간,6
2015,유원지,강력범죄,강제추행,222
2015,유원지,강력범죄,기타 강간·강제추행등,6
2015,유원지,강력범죄,방화,17
2015,유원지,폭력범죄,상해,499
2015,유원지,폭력범죄,폭행,1198
2015,유원지,폭력범죄,체포·감금,3
2015,유원지,폭력범죄,협박,38
2015,유원지,폭력범죄,약취·유인,3
2015,유원지,폭력범죄,폭력행위등,353
2015,유원지,폭력범죄,공갈,26
2015,유원지,폭력범죄,손괴,128
2015,유원지,지능범죄,소계,916
2015,유원지,지능범죄,직무유기,3
2015,유원지,지능범죄,증수뢰,1
2015,유원지,지능범죄,통화,1
2015,유원지,지능범죄,문서·인장,11
2015,유원지,지능범죄,유가증권인지,1
2015,유원지,지능범죄,사기,349
2015,유원지,지능범죄,횡령,546
2015,유원지,지능범죄,배임,4
2015,유원지,풍속범죄,성풍속범죄,129
2015,유원지,풍속범죄,도박범죄,34
2015,학교,계,소계,5591
2015,학교,강력범죄,살인기수,1
2015,학교,강력범죄,살인미수등,2
2015,학교,강력범죄,강도,2
2015,학교,강력범죄,강간,28
2015,학교,강력범죄,유사강간,19
2015,학교,강력범죄,강제추행,249
2015,학교,강력범죄,기타 강간·강제추행등,3
2015,학교,강력범죄,방화,6
2015,학교,폭력범죄,상해,471
2015,학교,폭력범죄,폭행,530
2015,학교,폭력범죄,체포·감금,12
2015,학교,폭력범죄,협박,42
2015,학교,폭력범죄,약취·유인,6
2015,학교,폭력범죄,폭력행위등,246
2015,학교,폭력범죄,공갈,65
2015,학교,폭력범죄,손괴,103
2015,학교,지능범죄,소계,649
2015,학교,지능범죄,직무유기,11
2015,학교,지능범죄,직권남용,12
2015,학교,지능범죄,증수뢰,9
2015,학교,지능범죄,문서·인장,46
2015,학교,지능범죄,사기,328
2015,학교,지능범죄,횡령,219
2015,학교,지능범죄,배임,24
2015,학교,풍속범죄,성풍속범죄,143
2015,학교,풍속범죄,도박범죄,1
2015,금융기관,계,소계,22402
2015,금융기관,강력범죄,강도,16
2015,금융기관,강력범죄,강간,1
2015,금융기관,강력범죄,강제추행,8
2015,금융기관,강력범죄,방화,6
2015,금융기관,폭력범죄,상해,24
2015,금융기관,폭력범죄,폭행,67
2015,금융기관,폭력범죄,체포·감금,1
2015,금융기관,폭력범죄,협박,9
2015,금융기관,폭력범죄,폭력행위등,29
2015,금융기관,폭력범죄,공갈,42
2015,금융기관,폭력범죄,손괴,79
2015,금융기관,지능범죄,소계,13201
2015,금융기관,지능범죄,직무유기,1
2015,금융기관,지능범죄,직권남용,1
2015,금융기관,지능범죄,증수뢰,5
2015,금융기관,지능범죄,통화,953
2015,금융기관,지능범죄,문서·인장,272
2015,금융기관,지능범죄,유가증권인지,38
2015,금융기관,지능범죄,사기,10890
2015,금융기관,지능범죄,횡령,922
2015,금융기관,지능범죄,배임,119
2015,금융기관,풍속범죄,성풍속범죄,11
2015,금융기관,풍속범죄,도박범죄,5
2015,의료기관,계,소계,9587
2015,의료기관,강력범죄,살인기수,9
2015,의료기관,강력범죄,살인미수등,5
2015,의료기관,강력범죄,강도,2
2015,의료기관,강력범죄,강간,18
2015,의료기관,강력범죄,유사강간,5
2015,의료기관,강력범죄,강제추행,208
2015,의료기관,강력범죄,기타 강간·강제추행등,2
2015,의료기관,강력범죄,방화,17
2015,의료기관,폭력범죄,상해,482
2015,의료기관,폭력범죄,폭행,896
2015,의료기관,폭력범죄,체포·감금,58
2015,의료기관,폭력범죄,협박,79
2015,의료기관,폭력범죄,약취·유인,7
2015,의료기관,폭력범죄,폭력행위등,134
2015,의료기관,폭력범죄,공갈,30
2015,의료기관,폭력범죄,손괴,107
2015,의료기관,지능범죄,소계,2013
2015,의료기관,지능범죄,직무유기,2
2015,의료기관,지능범죄,증수뢰,1
2015,의료기관,지능범죄,통화,1
2015,의료기관,지능범죄,문서·인장,90
2015,의료기관,지능범죄,사기,1698
2015,의료기관,지능범죄,횡령,195
2015,의료기관,지능범죄,배임,26
2015,의료기관,풍속범죄,성풍속범죄,36
2015,의료기관,풍속범죄,도박범죄,3
2015,종교기관,계,소계,2919
2015,종교기관,강력범죄,살인기수,1
2015,종교기관,강력범죄,살인미수등,3
2015,종교기관,강력범죄,강도,4
2015,종교기관,강력범죄,강간,22
2015,종교기관,강력범죄,유사강간,1
2015,종교기관,강력범죄,강제추행,46
2015,종교기관,강력범죄,기타 강간·강제추행등,6
2015,종교기관,강력범죄,방화,10
2015,종교기관,폭력범죄,상해,144
2015,종교기관,폭력범죄,폭행,192
2015,종교기관,폭력범죄,체포·감금,7
2015,종교기관,폭력범죄,협박,18
2015,종교기관,폭력범죄,약취·유인,2
2015,종교기관,폭력범죄,폭력행위등,139
2015,종교기관,폭력범죄,공갈,6
2015,종교기관,폭력범죄,손괴,114
2015,종교기관,지능범죄,소계,454
2015,종교기관,지능범죄,직무유기,1
2015,종교기관,지능범죄,문서·인장,41
2015,종교기관,지능범죄,사기,281
2015,종교기관,지능범죄,횡령,106
2015,종교기관,지능범죄,배임,25
2015,종교기관,풍속범죄,성풍속범죄,13
2015,종교기관,풍속범죄,도박범죄,2
2015,산야,계,소계,8642
2015,산야,강력범죄,살인기수,1
2015,산야,강력범죄,살인미수등,4
2015,산야,강력범죄,강도,12
2015,산야,강력범죄,강간,26
2015,산야,강력범죄,유사강간,6
2015,산야,강력범죄,강제추행,36
2015,산야,강력범죄,기타 강간·강제추행등,2
2015,산야,강력범죄,방화,10
2015,산야,폭력범죄,상해,190
2015,산야,폭력범죄,폭행,163
2015,산야,폭력범죄,체포·감금,4
2015,산야,폭력범죄,협박,32
2015,산야,폭력범죄,폭력행위등,118
2015,산야,폭력범죄,공갈,7
2015,산야,폭력범죄,손괴,1086
2015,산야,지능범죄,소계,738
2015,산야,지능범죄,직무유기,6
2015,산야,지능범죄,직권남용,1
2015,산야,지능범죄,증수뢰,2
2015,산야,지능범죄,문서·인장,29
2015,산야,지능범죄,사기,561
2015,산야,지능범죄,횡령,113
2015,산야,지능범죄,배임,26
2015,산야,풍속범죄,성풍속범죄,6
2015,산야,풍속범죄,도박범죄,30
2015,해상,계,소계,15779
2015,해상,강력범죄,살인기수,3
2015,해상,강력범죄,살인미수등,2
2015,해상,강력범죄,강제추행,1
2015,해상,강력범죄,방화,3
2015,해상,폭력범죄,상해,32
2015,해상,폭력범죄,폭행,58
2015,해상,폭력범죄,체포·감금,1
2015,해상,폭력범죄,협박,4
2015,해상,폭력범죄,폭력행위등,20
2015,해상,폭력범죄,손괴,79
2015,해상,지능범죄,소계,782
2015,해상,지능범죄,직무유기,2
2015,해상,지능범죄,직권남용,1
2015,해상,지능범죄,문서·인장,250
2015,해상,지능범죄,사기,510
2015,해상,지능범죄,횡령,14
2015,해상,지능범죄,배임,5
2015,부대,계,소계,3600
2015,부대,강력범죄,강제추행,7
2015,부대,폭력범죄,상해,13
2015,부대,폭력범죄,폭행,21
2015,부대,폭력범죄,협박,4
2015,부대,폭력범죄,폭력행위등,7
2015,부대,지능범죄,소계,41
2015,부대,지능범죄,직무유기,1
2015,부대,지능범죄,문서·인장,6
2015,부대,지능범죄,사기,26
2015,부대,지능범죄,횡령,8
2015,부대,풍속범죄,성풍속범죄,1
2015,구금장소,계,소계,101
2015,구금장소,강력범죄,강제추행,7
2015,구금장소,폭력범죄,상해,10
2015,구금장소,폭력범죄,폭행,20
2015,구금장소,폭력범죄,체포·감금,2
2015,구금장소,폭력범죄,협박,6
2015,구금장소,폭력범죄,폭력행위등,1
2015,구금장소,폭력범죄,손괴,2
2015,구금장소,지능범죄,소계,30
2015,구금장소,지능범죄,직무유기,5
2015,구금장소,지능범죄,직권남용,5
2015,구금장소,지능범죄,문서·인장,1
2015,구금장소,지능범죄,사기,18
2015,구금장소,지능범죄,횡령,1
2015,공지,계,소계,287
2015,공지,강력범죄,강간,2
2015,공지,강력범죄,강제추행,1
2015,공지,강력범죄,방화,2
2015,공지,폭력범죄,상해,6
2015,공지,폭력범죄,폭행,6
2015,공지,폭력범죄,폭력행위등,7
2015,공지,폭력범죄,공갈,1
2015,공지,폭력범죄,손괴,17
2015,공지,지능범죄,소계,48
2015,공지,지능범죄,직권남용,1
2015,공지,지능범죄,문서·인장,2
2015,공지,지능범죄,사기,35
2015,공지,지능범죄,횡령,8
2015,공지,지능범죄,배임,2
2015,주차장,계,소계,24331
2015,주차장,강력범죄,살인기수,6
2015,주차장,강력범죄,살인미수등,11
2015,주차장,강력범죄,강도,32
2015,주차장,강력범죄,강간,57
2015,주차장,강력범죄,유사강간,7
2015,주차장,강력범죄,강제추행,106
2015,주차장,강력범죄,기타 강간·강제추행등,6
2015,주차장,강력범죄,방화,30
2015,주차장,폭력범죄,상해,811
2015,주차장,폭력범죄,폭행,1971
2015,주차장,폭력범죄,체포·감금,16
2015,주차장,폭력범죄,협박,104
2015,주차장,폭력범죄,약취·유인,1
2015,주차장,폭력범죄,폭력행위등,486
2015,주차장,폭력범죄,공갈,36
2015,주차장,폭력범죄,손괴,5786
2015,주차장,지능범죄,소계,894
2015,주차장,지능범죄,직무유기,1
2015,주차장,지능범죄,직권남용,2
2015,주차장,지능범죄,증수뢰,8
2015,주차장,지능범죄,통화,2
2015,주차장,지능범죄,문서·인장,38
2015,주차장,지능범죄,유가증권인지,1
2015,주차장,지능범죄,사기,344
2015,주차장,지능범죄,횡령,495
2015,주차장,지능범죄,배임,3
2015,주차장,풍속범죄,성풍속범죄,68
2015,주차장,풍속범죄,도박범죄,5
2015,공중화장실,계,소계,1981
2015,공중화장실,강력범죄,살인미수등,2
2015,공중화장실,강력범죄,강도,4
2015,공중화장실,강력범죄,강간,46
2015,공중화장실,강력범죄,유사강간,18
2015,공중화장실,강력범죄,강제추행,72
2015,공중화장실,강력범죄,기타 강간·강제추행등,14
2015,공중화장실,강력범죄,방화,2
2015,공중화장실,폭력범죄,상해,53
2015,공중화장실,폭력범죄,폭행,66
2015,공중화장실,폭력범죄,체포·감금,2
2015,공중화장실,폭력범죄,폭력행위등,44
2015,공중화장실,폭력범죄,공갈,2
2015,공중화장실,폭력범죄,손괴,36
2015,공중화장실,지능범죄,소계,315
2015,공중화장실,지능범죄,사기,2
2015,공중화장실,지능범죄,횡령,313
2015,공중화장실,풍속범죄,성풍속범죄,685
2015,PC방,계,소계,7790
2015,PC방,강력범죄,강도,5
2015,PC방,강력범죄,강간,6
2015,PC방,강력범죄,강제추행,39
2015,PC방,강력범죄,기타 강간·강제추행등,1
2015,PC방,강력범죄,방화,1
2015,PC방,폭력범죄,상해,80
2015,PC방,폭력범죄,폭행,282
2015,PC방,폭력범죄,체포·감금,2
2015,PC방,폭력범죄,협박,12
2015,PC방,폭력범죄,폭력행위등,75
2015,PC방,폭력범죄,공갈,67
2015,PC방,폭력범죄,손괴,47
2015,PC방,지능범죄,소계,1800
2015,PC방,지능범죄,통화,2
2015,PC방,지능범죄,문서·인장,31
2015,PC방,지능범죄,사기,1593
2015,PC방,지능범죄,횡령,168
2015,PC방,지능범죄,배임,6
2015,PC방,풍속범죄,성풍속범죄,172
2015,PC방,풍속범죄,도박범죄,167
2015,기타,계,소계,465544
2015,기타,강력범죄,살인기수,72
2015,기타,강력범죄,살인미수등,134
2015,기타,강력범죄,강도,241
2015,기타,강력범죄,강간,893
2015,기타,강력범죄,유사강간,111
2015,기타,강력범죄,강제추행,4064
2015,기타,강력범죄,기타 강간·강제추행등,104
2015,기타,강력범죄,방화,605
2015,기타,폭력범죄,상해,12518
2015,기타,폭력범죄,폭행,51233
2015,기타,폭력범죄,체포·감금,254
2015,기타,폭력범죄,협박,3019
2015,기타,폭력범죄,약취·유인,44
2015,기타,폭력범죄,폭력행위등,10113
2015,기타,폭력범죄,공갈,854
2015,기타,폭력범죄,손괴,18111
2015,기타,지능범죄,소계,133501
2015,기타,지능범죄,직무유기,90
2015,기타,지능범죄,직권남용,80
2015,기타,지능범죄,증수뢰,52
2015,기타,지능범죄,통화,518
2015,기타,지능범죄,문서·인장,4545
2015,기타,지능범죄,유가증권인지,94
2015,기타,지능범죄,사기,110958
2015,기타,지능범죄,횡령,15914
2015,기타,지능범죄,배임,1250
2015,기타,풍속범죄,성풍속범죄,5290
2015,기타,풍속범죄,도박범죄,3537
2016,계,계,소계,1849450
2016,계,강력범죄,살인기수,356
2016,계,강력범죄,살인미수등,558
2016,계,강력범죄,강도,1149
2016,계,강력범죄,강간,5155
2016,계,강력범죄,유사강간,583
2016,계,강력범죄,강제추행,16054
2016,계,강력범죄,기타 강간·강제추행등,408
2016,계,강력범죄,방화,1502
2016,계,폭력범죄,상해,50028
2016,계,폭력범죄,폭행,165803
2016,계,폭력범죄,체포·감금,1318
2016,계,폭력범죄,협박,15870
2016,계,폭력범죄,약취·유인,201
2016,계,폭력범죄,폭력행위등,13302
2016,계,폭력범죄,공갈,3745
2016,계,폭력범죄,손괴,59127
2016,계,지능범죄,소계,312577
2016,계,지능범죄,직무유기,531
2016,계,지능범죄,직권남용,437
2016,계,지능범죄,증수뢰,260
2016,계,지능범죄,통화,1811
2016,계,지능범죄,문서·인장,13295
2016,계,지능범죄,유가증권인지,219
2016,계,지능범죄,사기,241613
2016,계,지능범죄,횡령,50053
2016,계,지능범죄,배임,4358
2016,계,풍속범죄,성풍속범죄,12719
2016,계,풍속범죄,도박범죄,13446
2016,"아파트, 연립다세대",계,소계,63578
2016,"아파트, 연립다세대",강력범죄,살인기수,83
2016,"아파트, 연립다세대",강력범죄,살인미수등,79
2016,"아파트, 연립다세대",강력범죄,강도,74
2016,"아파트, 연립다세대",강력범죄,강간,1027
2016,"아파트, 연립다세대",강력범죄,유사강간,101
2016,"아파트, 연립다세대",강력범죄,강제추행,887
2016,"아파트, 연립다세대",강력범죄,기타 강간·강제추행등,86
2016,"아파트, 연립다세대",강력범죄,방화,208
2016,"아파트, 연립다세대",폭력범죄,상해,3966
2016,"아파트, 연립다세대",폭력범죄,폭행,12523
2016,"아파트, 연립다세대",폭력범죄,체포·감금,139
2016,"아파트, 연립다세대",폭력범죄,협박,1841
2016,"아파트, 연립다세대",폭력범죄,약취·유인,26
2016,"아파트, 연립다세대",폭력범죄,폭력행위등,483
2016,"아파트, 연립다세대",폭력범죄,공갈,188
2016,"아파트, 연립다세대",폭력범죄,손괴,3108
2016,"아파트, 연립다세대",지능범죄,소계,10755
2016,"아파트, 연립다세대",지능범죄,직무유기,6
2016,"아파트, 연립다세대",지능범죄,직권남용,2
2016,"아파트, 연립다세대",지능범죄,증수뢰,2
2016,"아파트, 연립다세대",지능범죄,통화,5
2016,"아파트, 연립다세대",지능범죄,문서·인장,216
2016,"아파트, 연립다세대",지능범죄,사기,9307
2016,"아파트, 연립다세대",지능범죄,횡령,1010
2016,"아파트, 연립다세대",지능범죄,배임,207
2016,"아파트, 연립다세대",풍속범죄,성풍속범죄,766
2016,"아파트, 연립다세대",풍속범죄,도박범죄,702
2016,단독주택,계,소계,74128
2016,단독주택,강력범죄,살인기수,101
2016,단독주택,강력범죄,살인미수등,88
2016,단독주택,강력범죄,강도,114
2016,단독주택,강력범죄,강간,938
2016,단독주택,강력범죄,유사강간,88
2016,단독주택,강력범죄,강제추행,851
2016,단독주택,강력범죄,기타 강간·강제추행등,93
2016,단독주택,강력범죄,방화,272
2016,단독주택,폭력범죄,상해,3559
2016,단독주택,폭력범죄,폭행,9647
2016,단독주택,폭력범죄,체포·감금,110
2016,단독주택,폭력범죄,협박,1878
2016,단독주택,폭력범죄,약취·유인,16
2016,단독주택,폭력범죄,폭력행위등,432
2016,단독주택,폭력범죄,공갈,208
2016,단독주택,폭력범죄,손괴,2914
2016,단독주택,지능범죄,소계,16993
2016,단독주택,지능범죄,직무유기,12
2016,단독주택,지능범죄,직권남용,6
2016,단독주택,지능범죄,증수뢰,5
2016,단독주택,지능범죄,통화,3
2016,단독주택,지능범죄,문서·인장,382
2016,단독주택,지능범죄,유가증권인지,5
2016,단독주택,지능범죄,사기,15443
2016,단독주택,지능범죄,횡령,1024
2016,단독주택,지능범죄,배임,113
2016,단독주택,풍속범죄,성풍속범죄,916
2016,단독주택,풍속범죄,도박범죄,1669
2016,고속도로,계,소계,5111
2016,고속도로,강력범죄,살인미수등,1
2016,고속도로,강력범죄,강도,2
2016,고속도로,강력범죄,강간,3
2016,고속도로,강력범죄,강제추행,12
2016,고속도로,폭력범죄,상해,40
2016,고속도로,폭력범죄,폭행,120
2016,고속도로,폭력범죄,체포·감금,9
2016,고속도로,폭력범죄,협박,262
2016,고속도로,폭력범죄,폭력행위등,14
2016,고속도로,폭력범죄,손괴,30
2016,고속도로,지능범죄,소계,273
2016,고속도로,지능범죄,직권남용,1
2016,고속도로,지능범죄,통화,1
2016,고속도로,지능범죄,문서·인장,11
2016,고속도로,지능범죄,유가증권인지,1
2016,고속도로,지능범죄,사기,190
2016,고속도로,지능범죄,횡령,68
2016,고속도로,지능범죄,배임,1
2016,고속도로,풍속범죄,성풍속범죄,5
2016,고속도로,풍속범죄,도박범죄,1
2016,노상,계,소계,840857
2016,노상,강력범죄,살인기수,28
2016,노상,강력범죄,살인미수등,128
2016,노상,강력범죄,강도,339
2016,노상,강력범죄,강간,199
2016,노상,강력범죄,유사강간,36
2016,노상,강력범죄,강제추행,3218
2016,노상,강력범죄,기타 강간·강제추행등,33
2016,노상,강력범죄,방화,202
2016,노상,폭력범죄,상해,16759
2016,노상,폭력범죄,폭행,58794
2016,노상,폭력범죄,체포·감금,311
2016,노상,폭력범죄,협박,4483
2016,노상,폭력범죄,약취·유인,80
2016,노상,폭력범죄,폭력행위등,6045
2016,노상,폭력범죄,공갈,736
2016,노상,폭력범죄,손괴,21985
2016,노상,지능범죄,소계,25841
2016,노상,지능범죄,직무유기,45
2016,노상,지능범죄,직권남용,70
2016,노상,지능범죄,증수뢰,24
2016,노상,지능범죄,통화,40
2016,노상,지능범죄,문서·인장,761
2016,노상,지능범죄,유가증권인지,11
2016,노상,지능범죄,사기,12471
2016,노상,지능범죄,횡령,12331
2016,노상,지능범죄,배임,88
2016,노상,풍속범죄,성풍속범죄,1766
2016,노상,풍속범죄,도박범죄,119
2016,백화점,계,소계,2614
2016,백화점,강력범죄,강도,1
2016,백화점,강력범죄,강간,1
2016,백화점,강력범죄,강제추행,9
2016,백화점,강력범죄,방화,1
2016,백화점,폭력범죄,상해,24
2016,백화점,폭력범죄,폭행,65
2016,백화점,폭력범죄,협박,6
2016,백화점,폭력범죄,폭력행위등,4
2016,백화점,폭력범죄,손괴,14
2016,백화점,지능범죄,소계,345
2016,백화점,지능범죄,통화,1
2016,백화점,지능범죄,문서·인장,3
2016,백화점,지능범죄,유가증권인지,1
2016,백화점,지능범죄,사기,141
2016,백화점,지능범죄,횡령,193
2016,백화점,지능범죄,배임,6
2016,백화점,풍속범죄,성풍속범죄,28
2016,슈퍼마켓,계,소계,7448
2016,슈퍼마켓,강력범죄,살인기수,1
2016,슈퍼마켓,강력범죄,살인미수등,1
2016,슈퍼마켓,강력범죄,강도,23
2016,슈퍼마켓,강력범죄,강간,1
2016,슈퍼마켓,강력범죄,강제추행,55
2016,슈퍼마켓,폭력범죄,상해,102
2016,슈퍼마켓,폭력범죄,폭행,285
2016,슈퍼마켓,폭력범죄,체포·감금,2
2016,슈퍼마켓,폭력범죄,협박,39
2016,슈퍼마켓,폭력범죄,폭력행위등,16
2016,슈퍼마켓,폭력범죄,공갈,9
2016,슈퍼마켓,폭력범죄,손괴,69
2016,슈퍼마켓,지능범죄,소계,787
2016,슈퍼마켓,지능범죄,통화,23
2016,슈퍼마켓,지능범죄,문서·인장,28
2016,슈퍼마켓,지능범죄,사기,406
2016,슈퍼마켓,지능범죄,횡령,322
2016,슈퍼마켓,지능범죄,배임,8
2016,슈퍼마켓,풍속범죄,성풍속범죄,42
2016,슈퍼마켓,풍속범죄,도박범죄,5
2016,편의점,계,소계,10780
2016,편의점,강력범죄,강도,85
2016,편의점,강력범죄,강간,3
2016,편의점,강력범죄,강제추행,176
2016,편의점,강력범죄,방화,2
2016,편의점,폭력범죄,상해,188
2016,편의점,폭력범죄,폭행,1052
2016,편의점,폭력범죄,체포·감금,2
2016,편의점,폭력범죄,협박,97
2016,편의점,폭력범죄,폭력행위등,46
2016,편의점,폭력범죄,공갈,66
2016,편의점,폭력범죄,손괴,208
2016,편의점,지능범죄,소계,1730
2016,편의점,지능범죄,직권남용,1
2016,편의점,지능범죄,통화,45
2016,편의점,지능범죄,문서·인장,266
2016,편의점,지능범죄,유가증권인지,1
2016,편의점,지능범죄,사기,659
2016,편의점,지능범죄,횡령,751
2016,편의점,지능범죄,배임,7
2016,편의점,풍속범죄,성풍속범죄,70
2016,편의점,풍속범죄,도박범죄,6
2016,대형할인매장,계,소계,2464
2016,대형할인매장,강력범죄,강도,1
2016,대형할인매장,강력범죄,유사강간,1
2016,대형할인매장,강력범죄,강제추행,7
2016,대형할인매장,강력범죄,방화,1
2016,대형할인매장,폭력범죄,상해,16
2016,대형할인매장,폭력범죄,폭행,35
2016,대형할인매장,폭력범죄,협박,4
2016,대형할인매장,폭력범죄,약취·유인,1
2016,대형할인매장,폭력범죄,폭력행위등,4
2016,대형할인매장,폭력범죄,공갈,4
2016,대형할인매장,폭력범죄,손괴,7
2016,대형할인매장,지능범죄,소계,169
2016,대형할인매장,지능범죄,문서·인장,7
2016,대형할인매장,지능범죄,사기,77
2016,대형할인매장,지능범죄,횡령,84
2016,대형할인매장,지능범죄,배임,1
2016,대형할인매장,풍속범죄,성풍속범죄,9
2016,상점,계,소계,26906
2016,상점,강력범죄,살인기수,2
2016,상점,강력범죄,살인미수등,3
2016,상점,강력범죄,강도,34
2016,상점,강력범죄,강간,27
2016,상점,강력범죄,유사강간,3
2016,상점,강력범죄,강제추행,187
2016,상점,강력범죄,기타 강간·강제추행등,3
2016,상점,강력범죄,방화,12
2016,상점,폭력범죄,상해,452
2016,상점,폭력범죄,폭행,1031
2016,상점,폭력범죄,체포·감금,12
2016,상점,폭력범죄,협박,152
2016,상점,폭력범죄,약취·유인,2
2016,상점,폭력범죄,폭력행위등,100
2016,상점,폭력범죄,공갈,62
2016,상점,폭력범죄,손괴,574
2016,상점,지능범죄,소계,8635
2016,상점,지능범죄,직권남용,3
2016,상점,지능범죄,증수뢰,1
2016,상점,지능범죄,통화,47
2016,상점,지능범죄,문서·인장,624
2016,상점,지능범죄,유가증권인지,3
2016,상점,지능범죄,사기,6540
2016,상점,지능범죄,횡령,1010
2016,상점,지능범죄,배임,407
2016,상점,풍속범죄,성풍속범죄,173
2016,상점,풍속범죄,도박범죄,122
2016,"시장,노점",계,소계,9061
2016,"시장,노점",강력범죄,살인미수등,3
2016,"시장,노점",강력범죄,강도,6
2016,"시장,노점",강력범죄,강간,13
2016,"시장,노점",강력범죄,유사강간,2
2016,"시장,노점",강력범죄,강제추행,117
2016,"시장,노점",강력범죄,기타 강간·강제추행등,4
2016,"시장,노점",강력범죄,방화,14
2016,"시장,노점",폭력범죄,상해,299
2016,"시장,노점",폭력범죄,폭행,509
2016,"시장,노점",폭력범죄,체포·감금,2
2016,"시장,노점",폭력범죄,협박,60
2016,"시장,노점",폭력범죄,약취·유인,1
2016,"시장,노점",폭력범죄,폭력행위등,85
2016,"시장,노점",폭력범죄,공갈,26
2016,"시장,노점",폭력범죄,손괴,262
2016,"시장,노점",지능범죄,소계,1955
2016,"시장,노점",지능범죄,직무유기,2
2016,"시장,노점",지능범죄,직권남용,2
2016,"시장,노점",지능범죄,통화,18
2016,"시장,노점",지능범죄,문서·인장,110
2016,"시장,노점",지능범죄,유가증권인지,1
2016,"시장,노점",지능범죄,사기,1443
2016,"시장,노점",지능범죄,횡령,349
2016,"시장,노점",지능범죄,배임,30
2016,"시장,노점",풍속범죄,성풍속범죄,50
2016,"시장,노점",풍속범죄,도박범죄,97
2016,"숙박업소, 목욕탕",계,소계,17939
2016,"숙박업소, 목욕탕",강력범죄,살인기수,22
2016,"숙박업소, 목욕탕",강력범죄,살인미수등,7
2016,"숙박업소, 목욕탕",강력범죄,강도,68
2016,"숙박업소, 목욕탕",강력범죄,강간,1319
2016,"숙박업소, 목욕탕",강력범죄,유사강간,81
2016,"숙박업소, 목욕탕",강력범죄,강제추행,612
2016,"숙박업소, 목욕탕",강력범죄,기타 강간·강제추행등,59
2016,"숙박업소, 목욕탕",강력범죄,방화,19
2016,"숙박업소, 목욕탕",폭력범죄,상해,523
2016,"숙박업소, 목욕탕",폭력범죄,폭행,952
2016,"숙박업소, 목욕탕",폭력범죄,체포·감금,60
2016,"숙박업소, 목욕탕",폭력범죄,협박,98
2016,"숙박업소, 목욕탕",폭력범죄,약취·유인,11
2016,"숙박업소, 목욕탕",폭력범죄,폭력행위등,138
2016,"숙박업소, 목욕탕",폭력범죄,공갈,50
2016,"숙박업소, 목욕탕",폭력범죄,손괴,586
2016,"숙박업소, 목욕탕",지능범죄,소계,1716
2016,"숙박업소, 목욕탕",지능범죄,직무유기,1
2016,"숙박업소, 목욕탕",지능범죄,직권남용,3
2016,"숙박업소, 목욕탕",지능범죄,증수뢰,1
2016,"숙박업소, 목욕탕",지능범죄,통화,3
2016,"숙박업소, 목욕탕",지능범죄,문서·인장,27
2016,"숙박업소, 목욕탕",지능범죄,유가증권인지,1
2016,"숙박업소, 목욕탕",지능범죄,사기,1499
2016,"숙박업소, 목욕탕",지능범죄,횡령,175
2016,"숙박업소, 목욕탕",지능범죄,배임,6
2016,"숙박업소, 목욕탕",풍속범죄,성풍속범죄,477
2016,"숙박업소, 목욕탕",풍속범죄,도박범죄,180
2016,유흥접객업소,계,소계,78537
2016,유흥접객업소,강력범죄,살인기수,15
2016,유흥접객업소,강력범죄,살인미수등,34
